title,opponent,abbreviation,sport,date,year,location,stadium,latitude,longitude,score,notes,identifier,original collection,digital collection,publisher,rights,rightsstatement,format-original,format,display_template,type,duration,filename,id number,disc number,youtubeid,object_location,image_small,image_thumb,cdm_url,objectid
"University of Idaho vs. Ohio University (Football), 09/16/1972",Ohio University,Ohio,Football,1972-09-16,1972,"Moscow, ID",Idaho Stadium,46.726113,-117.015671,17 - 14 (W),,UG64-Ohio1972-1_38,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:38:27,UG64-Ohio1972-1_38.avi,1_38,38,oUpmUtN1a9Y,https://youtu.be/oUpmUtN1a9Y,https://img.youtube.com/vi/oUpmUtN1a9Y/sddefault.jpg,https://img.youtube.com/vi/oUpmUtN1a9Y/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/98,vandalvideo98
"University of Idaho vs. Oregon State University (Football), 09/07/1985",Oregon State University,OrST,Football,1985-09-07,1985,"Corvallis, OR",Parker Stadium,44.559444,-123.281389,28 - 43 (L),,UG64-OrST1985-1_60,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:38:18,UG64-OrST1985-1_60.avi,1_60,60,u-ccfZ2Sm0w,https://youtu.be/u-ccfZ2Sm0w,https://img.youtube.com/vi/u-ccfZ2Sm0w/sddefault.jpg,https://img.youtube.com/vi/u-ccfZ2Sm0w/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/99,vandalvideo99
"University of Idaho vs. Stanford University (Football), 09/28/1946",Stanford University,Stan,Football,1946-09-28,1946,"Palo Alto, CA",Stanford Stadium,37.434444,-122.161111,0 - 45 (L),,UG64-Stan1946-1_61,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:37:59,UG64-Stan1946-1_61.avi,1_61,61,qiAT_VPtA2o,https://youtu.be/qiAT_VPtA2o,https://img.youtube.com/vi/qiAT_VPtA2o/sddefault.jpg,https://img.youtube.com/vi/qiAT_VPtA2o/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/100,vandalvideo100
"University of Idaho vs. Stanford University (Football), 11/12/1949",Stanford University,Stan,Football,1949-11-12,1949,"Palo Alto, CA",Stanford Stadium,37.434444,-122.161111,0 - 63 (L),,UG64-Stan1949-1_62,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:31:23,UG64-Stan1949-1_62.avi,1_62,62,Tc9xzqaAIr8,https://youtu.be/Tc9xzqaAIr8,https://img.youtube.com/vi/Tc9xzqaAIr8/sddefault.jpg,https://img.youtube.com/vi/Tc9xzqaAIr8/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/101,vandalvideo101
"University of Idaho vs. Boise State University (Football), 11/23/1991",Boise State University,"Boise, IDSt",Football,1991-11-23,1991,"Moscow, ID",Kibbie Dome,46.726113,-117.015671,28 - 24 (W),End zone version,"UG64-Boise, IDSt1991-1_22",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:59:23,"UG64-Boise, IDSt1991-1_22.avi",1_22,22,vRkNv0MIfxw,https://youtu.be/vRkNv0MIfxw,https://img.youtube.com/vi/vRkNv0MIfxw/sddefault.jpg,https://img.youtube.com/vi/vRkNv0MIfxw/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/102,vandalvideo102
"University of Idaho vs. Central Michigan University  (Football), 09/13/1986",Central Michigan University,CentMI,Football,1986-09-13,1986,"Mount Pleasant, MI",Kelly/Shorts Stadium,43.5775,-84.770833,21 - 34 (L),,UG64-CentMI1986-1_32,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,1:01:09,UG64-CentMI1986-1_32.avi,1_32,32,6cFFjqqF1IM,https://youtu.be/6cFFjqqF1IM,https://img.youtube.com/vi/6cFFjqqF1IM/sddefault.jpg,https://img.youtube.com/vi/6cFFjqqF1IM/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/103,vandalvideo103
"University of Idaho vs. Stanford University (Basketball), 03/01/1957",Stanford University,Stan-bb,Basketball,1957-03-01,1957,"Moscow, ID",Memorial Gymnasium,46.726389,-117.018056,60 - 57 (W),,UG64-Stan-bb1957-1_63a,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:32:08,UG64-Stan-bb1957-1_63.avi,1_63a,63,7Y6IS4E_iK4,https://youtu.be/7Y6IS4E_iK4,https://img.youtube.com/vi/7Y6IS4E_iK4/sddefault.jpg,https://img.youtube.com/vi/7Y6IS4E_iK4/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/104,vandalvideo104
"University of Idaho vs. University of Arizona (Football), 10/01/1955",University of Arizona,AzU,Football,1955-10-01,1955,"Tucson, AZ",Arizona Stadium,32.228889,-110.948889,14 - 47 (L),,UG64-AzU1955-1_66,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:32:49,UG64-AzU1955-1_66.avi,1_66,66,p9mV0109VtI,https://youtu.be/p9mV0109VtI,https://img.youtube.com/vi/p9mV0109VtI/sddefault.jpg,https://img.youtube.com/vi/p9mV0109VtI/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/105,vandalvideo105
"University of Idaho vs. Boise State University (Football), 11/04/1978",Boise State University,"Boise, IDSt",Football,1978-11-04,1978,"Boise, ID",Bronco Stadium,43.602798,-116.195833,10 - 48 (L),,"UG64-Boise, IDSt1978-1_10",Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:45:24,"UG64-Boise, IDSt1978-1_10.avi",1_10,10,b2F0UuyDQAU,https://youtu.be/b2F0UuyDQAU,https://img.youtube.com/vi/b2F0UuyDQAU/sddefault.jpg,https://img.youtube.com/vi/b2F0UuyDQAU/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/106,vandalvideo106
"University of Idaho vs. University of Arizona (Football), 11/05/1960",University of Arizona,AzU,Football,1960-11-05,1960,"Tucson, AZ",Arizona Stadium,32.228889,-110.948889,3 - 32 (L),,UG64-AzU1960-1_69,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:41:04,UG64-AzU1960-1_69.avi,1_69,69,yFNgAtK8HR0,https://youtu.be/yFNgAtK8HR0,https://img.youtube.com/vi/yFNgAtK8HR0/sddefault.jpg,https://img.youtube.com/vi/yFNgAtK8HR0/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/107,vandalvideo107
"University of Idaho vs. University of Arizona (Football), 10/25/1958",University of Arizona,AzU,Football,1958-10-25,1958,"Tucson, AZ",Arizona Stadium,32.228889,-110.948889,24 - 16 (W),,UG64-AzU1958-1_68,Original Collection consisted of a series of 16mm Film reels.  This collection was digitized and put on DVD by Graham Warger in 2011. The DVD collection is referred to as the Collection on Vandal Training and Scouting Films - nwda-db.orbiscascade.org/findaid/ark:/80444/xv56115,Vandal Video Collection - Vandal Training and Scouting Films http://www.lib.uidaho.edu/digital/vandalvideo/,University of Idaho Digital Initiatives http://www.lib.uidaho.edu/digital/,"Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction permissions granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu and University of Idaho Athletic Department.",http://rightsstatements.org/page/InC-EDU/1.0/?language=en,16mm Film,video/mp4,video,Image;MovingImage,0:32:46,UG64-AzU1958-1_68.avi,1_68,68,-mDB49ssKjU,https://youtu.be/-mDB49ssKjU,https://img.youtube.com/vi/-mDB49ssKjU/sddefault.jpg,https://img.youtube.com/vi/-mDB49ssKjU/hqdefault.jpg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/vandalvideo/id/108,vandalvideo108
